"state_abb","district","year","total_votes","dem","other","rep"
"PA",7,2000,277851,0.498648556240575,0.0295626072967166,0.471788836462708
"PA",7,2000,298612,0.50501989203381,0.0232576051866636,0.471722502779527
"PA",7,2004,347720,0.53028873806511,0.000670079374209134,0.469041182560681
"PA",7,2008,364874,0.557471894407384,0.0112367557019684,0.431291349890647
"PA",7,2008,368911,0.525942571514539,0.00976387258715517,0.464293555898306
"PA",7,2012,364031,0.485282846790521,0.011070485755334,0.503646667454145
"PA",7,2016,386339,0.493346516919079,0.0369752988955296,0.469678184185392
"PA",8,1992,257160,0.39520143101571,0.21877819256494,0.38602037641935
"PA",8,1996,237264,0.453010149032302,0.127870220513858,0.41911963045384
"PA",8,2000,275512,0.50308153546851,0.0322490490432359,0.464669415488255
"PA",8,2000,284428,0.5093661664815,0.031818245742332,0.458815587776168
"PA",8,2004,344244,0.514193420945608,0.00580111781178466,0.480005461242607
"PA",8,2008,357183,0.539135401180907,0.0109691670656218,0.449895431753471
"PA",8,2008,373575,0.531802181623503,0.010913471190524,0.457284347185973
"PA",8,2012,360589,0.493470405364556,0.0123520129565794,0.494177581678864
"PA",8,2016,387025,0.479775208319876,0.0380673083134164,0.482157483366708
"PA",9,1992,204905,0.326634293941095,0.196207998828725,0.47715770723018
"PA",9,1996,195555,0.358922042392166,0.115236122829894,0.52584183477794
"PA",9,2000,213066,0.324077985225235,0.0238329907164916,0.652089024058273
"PA",9,2000,233480,0.342676032208326,0.0174704471475073,0.639853520644167
"PA",9,2004,273571,0.326087194914666,0.00236136140161055,0.671551443683724
"PA",9,2008,278110,0.353924706051562,0.0131494732300169,0.632925820718421
"PA",9,2008,294793,0.409249880424569,0.012113584786613,0.578636534788818
"PA",9,2012,280891,0.358733458886187,0.0130833668576067,0.628183174256206
"PA",9,2016,307003,0.27176607394716,0.0303189219649319,0.697915004087908
"PA",10,1992,230848,0.381852994177987,0.20306868588855,0.415078319933463
"PA",10,1996,214038,0.447098178828059,0.124879694259898,0.428022126912044
"PA",10,2000,245767,0.465086850553573,0.0371042491465494,0.497808900299878
"PA",10,2000,249028,0.404589042196058,0.0316711373821418,0.5637398204218
"PA",10,2004,284999,0.396222442885765,0.00419650595265247,0.599581051161583
"PA",10,2008,290724,0.451177061405319,0.0141646372504506,0.53465830134423
"PA",10,2008,300193,0.422791337572828,0.0122887608971562,0.564919901530016
"PA",10,2012,283348,0.384724790716716,0.0143427869616161,0.600932422321668
"PA",10,2016,309083,0.301802428473905,0.0375303721006979,0.660667199425397
"PA",11,1992,218834,0.418906568449144,0.1963131871647,0.384780244386156
"PA",11,1996,201355,0.483608552059795,0.134220655061955,0.38217079287825
"PA",11,2000,212199,0.492476401868058,0.0414375185556954,0.466086079576247
"PA",11,2000,235752,0.539295530896875,0.0296201092673657,0.43108435983576
"PA",11,2004,271914,0.526655486661224,0.0031002449303824,0.470244268408394
"PA",11,2008,290861,0.566064202488474,0.014780255861047,0.419155541650479
"PA",11,2008,307639,0.471214637936022,0.0121441039660121,0.516641258097965
"PA",11,2012,292749,0.445531837854271,0.0152963801755087,0.53917178197022
"PA",11,2016,319367,0.361969145215379,0.037853002971503,0.600177851813118
"PA",12,1992,220300,0.466532001815706,0.20359509759419,0.329872900590104
"PA",12,1996,202081,0.462759982383302,0.135886105076677,0.401353912540021
"PA",12,2000,211240,0.448693429274759,0.0285078583601591,0.522798712365082
"PA",12,2000,241006,0.5475382355626,0.0149166410794752,0.437545123357925
"PA",12,2004,274253,0.514291548314877,0.000433905918987213,0.485274545766136
"PA",12,2004,274254,0.514289673076783,0.000433904336855616,0.48527277633143
"PA",12,2008,270505,0.490453041533428,0.0158666198406684,0.493680338625903
"PA",12,2008,359702,0.447781774913679,0.011768074684044,0.540450150402277
"PA",12,2012,346144,0.409520315244523,0.0124167976333549,0.578062887122123
"PA",12,2016,362085,0.379234157725396,0.0349006448762031,0.585865197398401
"PA",13,1992,271133,0.439053896058392,0.163314683199758,0.39763142074185
"PA",13,1996,252892,0.49565822564573,0.0952936431362004,0.409048131218069
"PA",13,2000,279648,0.557497282297746,0.0213554182400732,0.421147299462181
"PA",13,2000,285468,0.543115165272465,0.0258417756105763,0.431043059116959
"PA",13,2004,324797,0.562049526319517,0.00414104810081374,0.43380942557967
"PA",13,2008,329960,0.584822402715481,0.00985574008970784,0.405321857194812
"PA",13,2008,335238,0.647399757784022,0.00813153640100466,0.344468705814973
"PA",13,2012,318875,0.661393963151705,0.00924813798510388,0.329357898863191
"PA",13,2016,332645,0.65315276045033,0.0295179545761999,0.31732928497347
"PA",14,1992,249895,0.58192040657076,0.153904639948778,0.264174953480462
"PA",14,1996,216242,0.585857511491755,0.0883500892518567,0.325792399256389
"PA",14,2000,230571,0.620216766202168,0.0328488838579006,0.346934349939932
"PA",14,2000,263732,0.6963129237256,0.0227769098933766,0.280910166381023
"PA",14,2004,296277,0.694066701093909,0.00784738606101722,0.298085912845074
"PA",14,2008,299341,0.700702543253346,0.00965120047036657,0.289646256276287
"PA",14,2008,363817,0.670196829724834,0.00976040152054467,0.320042768754621
"PA",14,2012,339404,0.679921273762242,0.0137653062427078,0.30631341999505
"PA",14,2016,351089,0.659883961046914,0.0345610372298762,0.30555500172321
"PA",15,1992,221452,0.417079096147246,0.21557719054242,0.367343713310334
"PA",15,1996,207336,0.464772157271289,0.121797468842844,0.413430373885866
"PA",15,2000,232927,0.492325921855345,0.0375911766347396,0.470082901509915
"PA",15,2000,245075,0.487169233907987,0.0361726002244211,0.476658165867592
"PA",15,2004,302556,0.498879546265815,0.00464046325308373,0.496479990481101
"PA",15,2008,318629,0.520756114477967,0.012930398676831,0.466313486845202
"PA",15,2008,323161,0.55572609318575,0.0129223513976006,0.43135155541665
"PA",15,2012,307549,0.478752979200062,0.0134742756438811,0.507772745156056
"PA",15,2016,334221,0.442745967488578,0.0393332555404957,0.517920776970926
"PA",16,1992,225035,0.323145288510676,0.192321194480859,0.484533517008465
"PA",16,1996,215551,0.373271290785011,0.0971649400837853,0.529563769131203
"PA",16,2000,233304,0.354597435106128,0.0244873641257758,0.620915200768097
"PA",16,2000,252697,0.386585515459226,0.0270402893584016,0.586374195182373
"PA",16,2004,297521,0.380453816705375,0.00494754992084592,0.614598633373779
"PA",16,2008,302772,0.499293197521567,0.00893411544000106,0.491772687038432
"PA",16,2008,315186,0.476991363829612,0.00952136198942847,0.51348727418096
"PA",16,2012,292993,0.462362582041209,0.0138979429542685,0.523739475004522
"PA",16,2016,317019,0.442200625199121,0.0475365829808308,0.510262791820049
"PA",17,1992,230355,0.319741268911029,0.178433287751514,0.501825443337457
"PA",17,1996,217506,0.373272461449339,0.0913124235653269,0.535415114985334
"PA",17,2000,240745,0.371355583708904,0.0265301460051091,0.602114270285987
"PA",17,2000,250529,0.413536955801524,0.0279169277808158,0.55854611641766
"PA",17,2004,298252,0.416228558400279,0.00592787307377654,0.577843568525945
"PA",17,2008,306692,0.568707367652237,0.0121750811889453,0.419117551158817
"PA",17,2008,310036,0.476183410958727,0.012992039634107,0.510824549407166
"PA",17,2012,281703,0.553827967753272,0.0135639308065587,0.432608101440169
"PA",17,2016,305650,0.43279568133486,0.0333518730574186,0.533852445607721
"PA",18,1992,265056,0.518784709646263,0.176392913195702,0.304822377158035
"PA",18,1996,232381,0.516074894246948,0.0985106355510993,0.385414470201953
"PA",18,2000,249606,0.565274873200163,0.0287893720503514,0.405935754749485
"PA",18,2000,298838,0.466292774011337,0.0175345839551864,0.516172642033476
"PA",18,2004,338563,0.455096983427014,0.00376591653547493,0.541140053697539
"PA",18,2004,338564,0.455095639229215,0.00376590541227065,0.541138455358514
"PA",18,2008,342541,0.441354465596819,0.0100659483098374,0.548579586093344
"PA",18,2008,357238,0.438906275368242,0.0100073340462101,0.551086390585548
"PA",18,2012,347413,0.409869521290222,0.010647269963991,0.579483208745787
"PA",18,2016,370170,0.38516357349326,0.0342491287786693,0.580587297728071
"PA",19,1992,222462,0.334641421905764,0.196703257185497,0.468655320908739
"PA",19,1996,214860,0.378390579912501,0.0993856464674672,0.522223773620032
"PA",19,2000,240717,0.356331293593722,0.0295533759559981,0.61411533045028
"PA",19,2000,250783,0.359374439256249,0.0269795002053568,0.613646060538394
"PA",19,2004,309981,0.355744384333233,0.00488739632429084,0.639368219342476
"PA",19,2008,334396,0.425836433450161,0.0123835213339872,0.561780045215852
"PA",20,1992,239866,0.507846047376452,0.201149808643159,0.291004143980389
"PA",20,1996,219573,0.497697804374855,0.115087009787178,0.387215185837967
"PA",20,2000,237867,0.508246204811933,0.0264181244140633,0.465335670774004
"PA",21,1992,234464,0.450124539374915,0.204393851508121,0.345481609116965
"PA",21,1996,217989,0.486552073728491,0.112368055268844,0.401079871002665
"PA",21,2000,230510,0.478269923213743,0.0343759489826906,0.487354127803566
"RI",1,1992,216446,0.497592933110337,0.220530755939126,0.281876310950537
"RI",1,1996,188460,0.610416003395946,0.129417382999045,0.260166613605009
"RI",1,2000,195080,0.623774861595243,0.0663984006561411,0.309826737748616
"RI",1,2000,199275,0.628147032994605,0.0637561159202108,0.308096851085184
"RI",1,2004,212625,0.617260435038213,0.018342151675485,0.364397413286302
"RI",1,2008,221502,0.674576301794115,0.00291645222165037,0.322507245984235
"RI",1,2008,227677,0.650816727205647,0.0162291316206731,0.33295414117368
"RI",1,2012,214063,0.660114078565656,0.0188449194863194,0.321041001948025
"RI",1,2016,220175,0.592928352446917,0.0641262631997275,0.342945384353355
"RI",2,1992,233499,0.452237482815772,0.245448588644919,0.302313928539308
"RI",2,1996,201788,0.584831605447301,0.139373996471544,0.275794398081154
"RI",2,2000,207756,0.598365390169237,0.0691484241129017,0.332486185717861
"RI",2,2000,209866,0.597662317859968,0.0700161055149476,0.332321576625085
"RI",2,2004,224509,0.572426940568084,0.0197230400563006,0.407850019375615
"RI",2,2008,242090,0.612970382915445,0.0169771572555661,0.370052459828989
"RI",2,2008,243747,0.603588967248828,0.0109662888158623,0.38544474393531
"RI",2,2012,231986,0.596462717577785,0.0221306458148337,0.381406636607381
"RI",2,2016,243969,0.499969258389386,0.0695047321585939,0.430526009452021
"SC",1,1992,191418,0.326578482692328,0.139542780720726,0.533878736586946
"SC",1,1996,192213,0.374365937787767,0.0672431105076139,0.558390951704619
"SC",1,2000,238117,0.384306874351684,0.0287631710461664,0.586929954602149
"SC",1,2000,243078,0.379610659952772,0.0279375344539613,0.592451805593266
"SC",1,2004,283979,0.386613094630237,0.00476443680694699,0.608622468562816
"SC",1,2008,279002,0.428172557902811,0.0106845112221418,0.561142930875048
"SC",1,2008,349519,0.424062783425222,0.0123169269767881,0.56362028959799
"SC",1,2012,297589,0.400579322488398,0.0155348483982943,0.583885829113307
"SC",1,2012,298856,0.400972374655352,0.0154991032470487,0.583528522097599
"SC",1,2016,336570,0.404834061265116,0.0633924592209644,0.53177347951392
"SC",2,1992,227678,0.364391816512794,0.112404360544277,0.523203822942928
"SC",2,1996,219876,0.407634302970765,0.0560907056704688,0.536274991358766
"SC",2,2000,250312,0.391451468567228,0.0254642206526255,0.583084310780146
"SC",2,2000,274721,0.395899840201514,0.0250071891118626,0.579092970686624
"SC",2,2004,290197,0.393708411871935,0.00552727974444946,0.600764308383615
"SC",2,2008,277200,0.365183982683983,0.0108369408369408,0.623979076479076
"SC",2,2008,351472,0.449694428005645,0.0100804616014931,0.540225110392862
"SC",2,2012,277216,0.365613817384278,0.0145482223248297,0.619837960290892
"SC",2,2012,286185,0.387874975977078,0.0143718224225588,0.597753201600363
"SC",2,2016,311355,0.380899616193734,0.052493134846076,0.56660724896019
"SC",3,1992,198432,0.34956559425899,0.134096315110466,0.516338090630543
"SC",3,1996,185900,0.38652501344809,0.0763098440021517,0.537165142549758
"SC",3,2000,223375,0.346802462227196,0.023006155567991,0.630191382204813
"SC",3,2000,225293,0.344857585455385,0.0230144744843382,0.632127940060277
"SC",3,2004,258216,0.336721969204077,0.00769123524491124,0.655586795551012
"SC",3,2008,266470,0.350970090441701,0.0141479341013998,0.6348819754569
"SC",3,2008,296530,0.350062388291235,0.0136040198293596,0.636333591879405
"SC",3,2012,263500,0.339426944971537,0.0150929791271347,0.645480075901328
"SC",3,2016,283968,0.289824909848997,0.0400960671624972,0.670079022988506
"SC",4,1992,197211,0.330062724695884,0.122386682284457,0.547550593019659
"SC",4,1996,198787,0.373133051960138,0.0649287931303355,0.561938154909526
"SC",4,2000,236267,0.332035366767259,0.0247304955833866,0.643234137649354
"SC",4,2000,237240,0.332161524194908,0.0247133704265722,0.64312510537852
"SC",4,2004,279247,0.339341156753698,0.0115739828896998,0.649084860356602
"SC",4,2008,270498,0.377662681424632,0.0155269170197192,0.606810401555649
"SC",4,2008,314516,0.37914128375027,0.016743186356179,0.604115529893551
"SC",4,2012,274459,0.362017641979312,0.0163120903304319,0.621670267690256
"SC",4,2016,303659,0.343115139021073,0.057465775755041,0.599419085223886
"SC",5,1992,190605,0.425996170089977,0.122961097557777,0.451042732352247
"SC",5,1996,178437,0.461709174666689,0.0717788351070686,0.466511990226242
"SC",5,2000,213054,0.419302148751021,0.0183192993325636,0.562378551916416
"SC",5,2000,216668,0.432168109734709,0.0183645023722931,0.549467387892998
"SC",5,2004,250322,0.418860507666126,0.00987128578391032,0.571268206549964
"SC",5,2008,274777,0.436783282443581,0.0119114773070526,0.551305240249366
"SC",5,2008,315620,0.459527279640074,0.0115201824979406,0.528952537861986
"SC",5,2012,286102,0.434638695290491,0.0127926403869948,0.552568664322514
"SC",5,2012,286760,0.434373692286232,0.0127702608453062,0.552856046868461
"SC",5,2016,306561,0.387655311667172,0.039731081252997,0.572613607079831
"SC",6,1992,190515,0.621441881216702,0.0646773219956434,0.313880796787655
"SC",6,1996,176475,0.658920526986825,0.0384247060490154,0.302654766964159
"SC",6,2000,192557,0.620039780428652,0.0132168656553644,0.366743353915983
"SC",6,2000,216530,0.58323096106775,0.0138133284071491,0.4029557105251
"SC",6,2004,248791,0.607180324047092,0.00193736911705005,0.390882306835858
"SC",6,2008,280008,0.723993600182852,0.00899974286448959,0.267006656952659
"SC",6,2008,293327,0.641257027140359,0.00968884555461993,0.349054127305021
"SC",6,2012,276287,0.716627999145816,0.01022487485839,0.273147125995794
"SC",6,2012,283340,0.730066351379968,0.0102174066492553,0.259716241970777
"SC",6,2016,264993,0.671391319770711,0.0314838505168061,0.297124829712483
"SC",7,2008,271592,0.453168723673746,0.0105636395770126,0.536267636749241
"SC",7,2012,279986,0.444932960933761,0.0101969384183495,0.54487010064789
"SC",7,2012,280033,0.444951130759589,0.0101952269911046,0.544853642249306
"SC",7,2016,299421,0.391679274332796,0.0291529318250891,0.579167793842115
"SD",1,1992,334901,0.372910203313815,0.21885572154159,0.408234075144595
"SD",1,1996,323826,0.430271195024488,0.104840253716502,0.464888551259009
"SD",1,2000,316269,0.375642253904113,0.0213900192557601,0.602967726840127
"SD",1,2004,388215,0.384436459178548,0.0164522236389629,0.599111317182489
"SD",1,2008,381975,0.447474311146017,0.0209359251259899,0.531589763727993
"SD",1,2012,363815,0.398661407583525,0.022445473661064,0.578893118755411
"SD",1,2016,370093,0.31737428159949,0.0673182146109221,0.615307503789588
"TN",1,1992,206850,0.365873821609862,0.117138022721779,0.516988155668359
"TN",1,1996,197584,0.372676937403838,0.0825168029799984,0.544806259616163
"TN",1,2000,215553,0.373137928954828,0.0146970814602441,0.612164989584928
"TN",1,2000,217080,0.374677538234752,0.0158512990602543,0.609471162704994
"TN",1,2004,253386,0.313778188218765,0.00710378631810755,0.679118025463127
"TN",1,2008,261255,0.289096859390251,0.0146561788291133,0.696246961780636
"TN",1,2008,269163,0.286443530500106,0.0141104089343632,0.699446060565531
"TN",1,2012,256348,0.256612105419196,0.0165712234930641,0.72681667108774
"TN",1,2016,266419,0.196085864746884,0.0394378779291267,0.76447625732399
"TN",2,1992,226194,0.410660760232367,0.111391106749074,0.477948133018559
"TN",2,1996,222509,0.421205434386924,0.0658714928384919,0.512923072774584
"TN",2,2000,243402,0.387416701588319,0.0168240195232578,0.595759278888423
"TN",2,2000,243758,0.390141041524791,0.0174189154817483,0.592440042993461
"TN",2,2004,287859,0.34750346523819,0.00825751496392331,0.644239019797887
"TN",2,2008,294296,0.345172887161225,0.0151412183651834,0.639685894473591
"TN",2,2008,304016,0.342100415767591,0.0150946002841956,0.642804983948213
"TN",2,2012,276930,0.30877839165132,0.0182645433864153,0.672957064962265
"TN",2,2016,292087,0.295162057880015,0.0579313697631185,0.646906572356866
"TN",3,1992,220446,0.441359788791813,0.116985565626049,0.441654645582138
"TN",3,1996,207530,0.457201368476847,0.0747988242663711,0.467999807256782
"TN",3,2000,225932,0.441022077439229,0.0161331728130588,0.542844749747712
"TN",3,2000,233076,0.413774906039232,0.0164881841116202,0.569736909849148
"TN",3,2004,268065,0.381959599350904,0.00769589465241639,0.61034450599668
"TN",3,2008,282070,0.367876768178112,0.0127876059134257,0.619335625908462
"TN",3,2008,285290,0.373272810123033,0.0129482281187564,0.613778961758211
"TN",3,2012,271746,0.349642681033023,0.0165779809086426,0.633779338058334
"TN",3,2016,278072,0.300404211858799,0.0487391754653471,0.650856612675854
"TN",4,1992,208052,0.482052563782131,0.114577124949532,0.403370311268337
"TN",4,1996,198463,0.464252782634547,0.0825090822974559,0.453238135067998
"TN",4,2000,219939,0.459422839969264,0.0136265055310791,0.526950654499657
"TN",4,2000,224705,0.487568144901093,0.0156071293473665,0.496824725751541
"TN",4,2004,266194,0.412488636107501,0.00726913454097388,0.580242229351526
"TN",4,2008,271078,0.344856461977733,0.0168696832645954,0.638273854757671
"TN",4,2008,272419,0.358693776865784,0.0148117422059401,0.626494480928276
"TN",4,2012,259970,0.332322960341578,0.0156479593799285,0.652029080278494
"TN",4,2016,278304,0.272396372312292,0.04652466367713,0.681078964010578
"TN",5,1992,213724,0.527760101813554,0.100742078568621,0.371497819617825
"TN",5,1996,210445,0.554106773741358,0.0563282567891848,0.389564969469458
"TN",5,2000,222041,0.575871122900726,0.0177399669430421,0.406388910156232
"TN",5,2000,229435,0.56709307647046,0.0174995096650467,0.415407413864493
"TN",5,2004,272323,0.517304818175475,0.00732218725557518,0.475372994568949
"TN",5,2008,295981,0.574895010152679,0.0122068646298242,0.412898125217497
"TN",5,2008,297878,0.560185713614298,0.0121425550057406,0.427671731379961
"TN",5,2012,273859,0.558535596785207,0.016833480002483,0.42463092321231
"TN",5,2016,279441,0.56045104333294,0.0609538328305438,0.378595123836517
"TN",6,1992,231082,0.475567114703871,0.121822556495097,0.402610328801032
"TN",6,1996,237966,0.453821134111596,0.0729558004084617,0.473223065479943
"TN",6,2000,227697,0.491319604562203,0.0163770273653144,0.492303368072482
"TN",6,2000,284329,0.448796992216763,0.0151338766006985,0.536069131182539
"TN",6,2004,280296,0.39673416673802,0.00613993778006108,0.597125895481919
"TN",6,2008,289728,0.335176441351889,0.0149588579633311,0.64986470068478
"TN",6,2008,307043,0.366671769100745,0.0154147790374638,0.617913451861791
"TN",6,2012,278779,0.295129834026236,0.0139931630431274,0.690877002930637
"TN",6,2016,299210,0.235764179004712,0.0408542495237459,0.723381571471542
"TN",7,1992,228674,0.400762657757331,0.0983321234595975,0.500905218783071
"TN",7,1996,231475,0.407599092774598,0.0535219786154012,0.538878928610001
"TN",7,2000,248734,0.399716162647648,0.0124550724870745,0.587828764865278
"TN",7,2000,267637,0.410268385910767,0.0117659366978407,0.577965677391392
"TN",7,2004,313418,0.334352206956844,0.00707042990511075,0.658577363138046
"TN",7,2008,285780,0.363489397438589,0.0126915809363846,0.623819021625026
"TN",7,2008,356076,0.334327503117312,0.00950639751064379,0.656166099372044
"TN",7,2012,279824,0.32873163131111,0.0142839785007719,0.656984390188118
"TN",7,2016,293684,0.280318301303442,0.0493693902289536,0.670312308467605
"TN",8,1992,210189,0.482080413342278,0.0919553354362027,0.42596425122152
"TN",8,1996,195958,0.504531583298462,0.0601863664662836,0.435282050235255
"TN",8,2000,210653,0.492691772725762,0.0112792127337375,0.4960290145405
"TN",8,2000,214852,0.508354588274719,0.0122549475918307,0.47939046413345
"TN",8,2004,249274,0.46666318990348,0.00570857770966888,0.527628232386851
"TN",8,2008,262323,0.427880894927246,0.0127362068899791,0.559382898182775
"TN",8,2008,315745,0.347923165845857,0.00979587958637508,0.642280954567768
"TN",8,2012,304843,0.326751803387317,0.0104775244962161,0.662770672116467
"TN",8,2016,298758,0.304724894396133,0.0368291393033827,0.658445966300484
"TN",9,1992,229348,0.66096063623838,0.0409857509112789,0.298053612850341
"TN",9,1996,192174,0.712635424146867,0.026907906376513,0.26045666947662
"TN",9,2000,184125,0.745379497623897,0.0123231500339443,0.242297352342159
"TN",9,2000,234187,0.631538044383335,0.0117769133214055,0.35668504229526
"TN",9,2004,246466,0.696027038212167,0.00364756193552052,0.300325399852312
"TN",9,2008,258010,0.774834308747723,0.00565869539940312,0.219506995852874
"TN",9,2008,290516,0.769482575830591,0.00568987594487051,0.224827548224538
"TN",9,2012,256191,0.785238357319344,0.00731095159470864,0.207450691085948
"TN",9,2016,224115,0.769145304865805,0.0347277067576914,0.196126988376503
"TX",1,1992,220760,0.388408226127922,0.228750679470919,0.38284109440116
"TX",1,1996,203724,0.449019261353596,0.0881192201213406,0.462861518525063
"TX",1,2000,217072,0.355577872779539,0.0117518611336331,0.632670266086828
"TX",1,2000,222345,0.358906204322112,0,0.641093795677888
"TX",1,2000,226559,0.324842535498479,0,0.675157464501521
"TX",1,2004,257018,0.30585017391778,0,0.69414982608222
"TX",1,2008,259272,0.304383041747663,0.00707365238051159,0.688543305871826
"TX",1,2008,268216,0.304787932114415,0.00710994124138754,0.688102126644197
"TX",1,2012,254118,0.274903784855854,0.00954281082017016,0.715553404323976
"TX",1,2016,264551,0.250949722359772,0.0323793899852958,0.716670887654932
"TX",2,1992,215237,0.426032698838954,0.219139831906224,0.354827469254821
"TX",2,1996,200655,0.451237198175974,0.100565647504423,0.448197154319603
"TX",2,2000,212134,0.370016121885223,0,0.629983878114777
"TX",2,2000,218727,0.372852917106713,0.01555363535366,0.611593447539627
"TX",2,2000,223789,0.372435642502536,0,0.627564357497464
"TX",2,2004,253207,0.366664428708527,0,0.633335571291473
"TX",2,2008,243883,0.37348646687141,0.00873779640237327,0.617775736726217
"TX",2,2008,266753,0.396415410510847,0.00690901320697424,0.596675576282179
"TX",2,2012,249569,0.355617083852562,0.0149217250539931,0.629461191093445
"TX",2,2016,279891,0.427519998856698,0.0525275910979631,0.519952410045339
"TX",3,1992,276247,0.21123125319008,0.304394255865222,0.484374490944698
"TX",3,1996,224273,0.321608040201005,0.085560901223063,0.592831058575932
"TX",3,2000,200103,0.301774586088165,0,0.698225413911835
"TX",3,2000,213882,0.277522185130119,0,0.722477814869881
"TX",3,2000,272694,0.294443588784498,0.0257101366366697,0.679846274578832
"TX",3,2004,261429,0.331707652938274,0,0.668292347061726
"TX",3,2008,268744,0.37373857648915,0.0117063078617569,0.614555115649094
"TX",3,2008,298429,0.415599690378616,0.0110009415974989,0.573399368023885
"TX",3,2012,272664,0.342142710442156,0.0146370624651586,0.643220227092685
"TX",3,2016,324304,0.398959001430756,0.0627775173910898,0.538263481178154
"TX",4,1992,230424,0.284766343783634,0.302164705065445,0.413068951150922
"TX",4,1996,211615,0.349379769865085,0.093405476927439,0.557214753207476
"TX",4,2000,220892,0.337160241203846,0,0.662839758796154
"TX",4,2000,224673,0.298188923457647,0,0.701811076542353
"TX",4,2000,247027,0.276050796066827,0.015593437154643,0.70835576677853
"TX",4,2004,274195,0.296391254399241,0,0.703608745600759
"TX",4,2008,259321,0.292726003678838,0.0101765765209914,0.69709741980017
"TX",4,2008,310469,0.300960804460349,0.00986571928276253,0.689173476256889
"TX",4,2012,256221,0.248063195444558,0.0121301532661257,0.739806651289317
"TX",4,2016,281123,0.216271880991594,0.0351305300526816,0.748597588955724
"TX",5,1992,175036,0.404293973811102,0.257278502708014,0.338427523480884
"TX",5,1996,170548,0.463505875178835,0.0835424631188874,0.452951661702277
"TX",5,2000,189550,0.410472170931153,0.0263096808230018,0.563218148245845
"TX",5,2000,191210,0.379200878615135,0,0.620799121384865
"TX",5,2000,207447,0.336924612069589,0,0.663075387930411
"TX",5,2004,238192,0.327265399341708,0,0.672734600658292
"TX",5,2008,222860,0.373400341021269,0.0087319393341111,0.61786771964462
"TX",5,2008,250619,0.359649507818641,0.00849097634257578,0.631859515838783
"TX",5,2012,212692,0.34361894194422,0.01113346999417,0.64524758806161
"TX",5,2016,233340,0.341814519585155,0.0331490528842033,0.625036427530642
"TX",6,1992,275495,0.243674113867765,0.300081671173705,0.456244214958529
"TX",6,1996,245025,0.325995306601367,0.0772043669013366,0.596800326497296
"TX",6,2000,211423,0.337158208898748,0,0.662841791101252
"TX",6,2000,219685,0.331174181214011,0,0.668825818785989
"TX",6,2000,297782,0.28374112605866,0.0228993021740737,0.693359571767266
"TX",6,2004,260930,0.335162687310773,0,0.664837312689227
"TX",6,2008,260391,0.421880940585504,0.00781132988467343,0.570307729529822
"TX",6,2008,288491,0.395620660609863,0.0079621201354635,0.596417219254674
"TX",6,2012,253848,0.407503703003372,0.0134686899246793,0.579027607071949
"TX",6,2016,276953,0.416215025654172,0.0459861420529837,0.537798832292844
"TX",7,1992,239243,0.219446336987916,0.205652829967857,0.574900833044227
"TX",7,1996,219177,0.282119017962651,0.053408888706388,0.664472093330961
"TX",7,2000,191551,0.321052878867769,0,0.678947121132231
"TX",7,2000,248382,0.306165503136298,0,0.693834496863702
"TX",7,2000,261829,0.264107490003017,0.0286140954592501,0.707278414537733
"TX",7,2004,278878,0.356507146494166,0,0.643492853505834
"TX",7,2008,239538,0.404386777880754,0.00826591188036971,0.587347310238877
"TX",7,2008,297307,0.408574301984144,0.00899070657603084,0.582434991439825
"TX",7,2012,239767,0.385787034913061,0.0151688931337507,0.599044071953188
"TX",7,2016,258953,0.481639525319266,0.0503064262626809,0.468054048418053
"TX",8,1992,245256,0.225601004664514,0.225654010503311,0.548744984832175
"TX",8,1996,233528,0.26485046760988,0.0699145284505498,0.66523500393957
"TX",8,2000,223525,0.306551839838944,0,0.693448160161056
"TX",8,2000,241086,0.223335241366151,0,0.776664758633849
"TX",8,2000,290479,0.219874758588401,0.0193714519810382,0.760753789430561
"TX",8,2004,268642,0.275258522494621,0,0.724741477505379
"TX",8,2008,234749,0.261372785400577,0.0084515801984247,0.730175634400999
"TX",8,2008,293061,0.254878677135477,0.0086023046396484,0.736519018224875
"TX",8,2012,254283,0.217368050557843,0.0128518225756342,0.769780126866523
"TX",8,2016,298315,0.236394415299264,0.044342389755795,0.719263194944941
"TX",9,1992,227190,0.435578150446763,0.208715172322725,0.355706677230512
"TX",9,1996,202498,0.480340546573299,0.0754970419460933,0.444162411480607
"TX",9,2000,144973,0.685603526173839,0,0.314396473826161
"TX",9,2000,224813,0.440881977465716,0.0214622819854724,0.537655740548812
"TX",9,2000,225536,0.4468377553916,0,0.5531622446084
"TX",9,2004,160117,0.699894452181842,0,0.300105547818158
"TX",9,2008,178709,0.77007313565629,0.00475633571896211,0.225170528624747
"TX",9,2008,190112,0.761167101498064,0.00465515064803905,0.234177747853897
"TX",9,2012,186267,0.780234824203965,0.00828380765245588,0.211481368143579
"TX",9,2016,191513,0.791377086672967,0.0287552281046195,0.179867685222413
"TX",10,1992,267677,0.481225506860881,0.202871371092772,0.315903122046347
"TX",10,1996,238236,0.532476200070518,0.0762353296730973,0.391288470256384
"TX",10,2000,191272,0.530835668576687,0,0.469164331423313
"TX",10,2000,228844,0.334913740364615,0,0.665086259635385
"TX",10,2000,289337,0.42482986966755,0.11656995130246,0.458600179029989
"TX",10,2004,286842,0.381000690275483,0,0.618999309724517
"TX",10,2008,265010,0.425893362514622,0.0123655711105241,0.561741066374854
