year,state,state_po,state_fips,state_cen,state_ic,office,district,stage,special,candidate,party,writein,candidatevotes,totalvotes,version
1996,New York,NY,36,21,13,US House,30,gen,FALSE,Jack Quinn,independence,FALSE,9609,241405,20171005
1996,New York,NY,36,21,13,US House,15,gen,FALSE,Edward R. Adams,republican,FALSE,5951,155236,20171005
1998,New York,NY,36,21,13,US House,10,gen,FALSE,Ernest Johnson,conservative,FALSE,1396,119747,20171005
1982,New York,NY,36,21,13,US House,33,gen,FALSE,Walter J. Pillich,conservative,FALSE,1965,149977,20171005
1992,New York,NY,36,21,13,US House,21,gen,FALSE,Michael R. McNulty,democrat,FALSE,149319,297006,20171005
2000,New York,NY,36,21,13,US House,14,gen,FALSE,Sandra Stevens,green,FALSE,4869,242213,20171005
2012,New York,NY,36,21,13,US House,17,gen,FALSE,Nita M. Lowey,working families,FALSE,9793,297379,20171005
1986,New York,NY,36,21,13,US House,15,gen,FALSE,Bill Green,republican,FALSE,54949,100361,20171005
1992,New York,NY,36,21,13,US House,12,gen,FALSE,Nydia M. Velazquez,democrat,FALSE,55926,104485,20171005
2016,New York,NY,36,21,13,US House,9,gen,FALSE,Blank Vote,,FALSE,24759,256853,20171005
2000,New York,NY,36,21,13,US House,30,gen,FALSE,Blank Vote/Scattering,,FALSE,43061,249332,20171005
2002,New York,NY,36,21,13,US House,22,gen,FALSE,Maurice D. Hinchey,working families,FALSE,5135,192271,20171005
2004,New York,NY,36,21,13,US House,5,gen,FALSE,Gonzalo Policarpio,fair,FALSE,1248,206533,20171005
1984,New York,NY,36,21,13,US House,19,gen,FALSE,Alice Farrell,conservative,FALSE,8472,163539,20171005
1988,New York,NY,36,21,13,US House,14,gen,FALSE,Guy V. Molinari,conservative,FALSE,13087,156682,20171005
2014,New York,NY,36,21,13,US House,4,gen,FALSE,Blank Vote/Void Vote/Scattering,,FALSE,5385,175305,20171005
2000,New York,NY,36,21,13,US House,22,gen,FALSE,John E. Sweeney,conservative,FALSE,13371,283505,20171005
1978,New York,NY,36,21,13,US House,19,gen,FALSE,E. Freeman Yearling,conservative,FALSE,1648,61991,20171005
1988,New York,NY,36,21,13,US House,13,gen,FALSE,Stephen J. Solarz,democrat,FALSE,77988,108841,20171005
2010,New York,NY,36,21,13,US House,27,gen,FALSE,Leonard A. Roberto,conservative,FALSE,13305,205897,20171005
1986,New York,NY,36,21,13,US House,1,gen,FALSE,George J. Hochbrueckner,public power alternative to lilco,FALSE,2922,131031,20171005
2016,New York,NY,36,21,13,US House,25,gen,FALSE,Mark W. Assini,independence,FALSE,6856,336386,20171005
1988,New York,NY,36,21,13,US House,29,gen,FALSE,Frank Horton,republican,FALSE,132608,192661,20171005
2016,New York,NY,36,21,13,US House,15,gen,FALSE,Alejandro Vega,republican,FALSE,6129,193703,20171005
1990,New York,NY,36,21,13,US House,3,gen,FALSE,Robert J. Mrazek,democrat,FALSE,70118,145444,20171005
1990,New York,NY,36,21,13,US House,17,gen,FALSE,Ted Weiss,libertarian,FALSE,5711,115940,20171005
2002,New York,NY,36,21,13,US House,15,gen,FALSE,Jessie A. Fields,republican,FALSE,8790,127400,20171005
1992,New York,NY,36,21,13,US House,3,gen,FALSE,Peter T. King,republican,FALSE,108574,293639,20171005
1980,New York,NY,36,21,13,US House,18,gen,FALSE,Mark J. Green,liberal,FALSE,6188,161200,20171005
2012,New York,NY,36,21,13,US House,4,gen,FALSE,Francis X. Becker,tax revolt,FALSE,711,299484,20171005
2012,New York,NY,36,21,13,US House,22,gen,FALSE,Richard L. Hanna,independence,FALSE,12899,280189,20171005
1980,New York,NY,36,21,13,US House,19,gen,FALSE,Charles B. Rangel,liberal,FALSE,3732,87376,20171005
2002,New York,NY,36,21,13,US House,24,gen,FALSE,David L. Walrath,conservative,FALSE,32991,202632,20171005
2002,New York,NY,36,21,13,US House,2,gen,FALSE,Blank Vote/Scattering,,FALSE,14087,160213,20171005
2006,New York,NY,36,21,13,US House,15,gen,FALSE,Blank Vote/Scattering,,FALSE,18681,129189,20171005
1990,New York,NY,36,21,13,US House,1,gen,FALSE,scatter,,FALSE,9595,143180,20171005
2014,New York,NY,36,21,13,US House,5,gen,FALSE,Gregory W. Meeks,democrat,FALSE,75712,94400,20171005
2004,New York,NY,36,21,13,US House,19,gen,FALSE,Sue W. Kelly,republican,FALSE,152051,306733,20171005
1994,New York,NY,36,21,13,US House,8,gen,FALSE,Jerrold Nadler,democrat,FALSE,103268,161225,20171005
2014,New York,NY,36,21,13,US House,11,gen,FALSE,Domenic M. Recchia Jr.,working families,FALSE,3815,110999,20171005
2016,New York,NY,36,21,13,US House,16,gen,FALSE,Derickson K. Lawrence,people's choice,FALSE,11825,287556,20171005
1976,New York,NY,36,21,13,US House,15,gen,FALSE,Arthur J. Paone,liberal,FALSE,6604,109487,20171005
2000,New York,NY,36,21,13,US House,1,gen,FALSE,William G. Holst,green,FALSE,2967,269178,20171005
1982,New York,NY,36,21,13,US House,7,gen,FALSE,Albert Lemishow,conservative,FALSE,4078,108845,20171005
2012,New York,NY,36,21,13,US House,12,gen,FALSE,Christopher R. Wight,conservative,FALSE,2252,268287,20171005
2000,New York,NY,36,21,13,US House,11,gen,FALSE,Blank Vote/Scattering,,FALSE,35673,164457,20171005
1996,New York,NY,36,21,13,US House,1,gen,FALSE,Nora L. Bredes,save medicare,FALSE,2680,235506,20171005
1980,New York,NY,36,21,13,US House,38,gen,FALSE,Jack F. Kemp,republican,FALSE,141763,205309,20171005
1976,New York,NY,36,21,13,US House,7,gen,FALSE,Joseph P. Addabbo,democrat,FALSE,82107,113373,20171005
1990,New York,NY,36,21,13,US House,4,gen,FALSE,Francis T. Goban,democrat,FALSE,41308,140304,20171005
1992,New York,NY,36,21,13,US House,5,gen,FALSE,Gary L. Ackerman,liberal,FALSE,4523,256555,20171005
1990,New York,NY,36,21,13,US House,34,gen,FALSE,Amo Houghton,conservative,FALSE,12703,141782,20171005
1988,New York,NY,36,21,13,US House,27,gen,FALSE,James T. Walsh,conservative,FALSE,8010,217426,20171005
1982,New York,NY,36,21,13,US House,16,gen,FALSE,Charles B. Rangel,liberal,FALSE,13528,78605,20171005
2002,New York,NY,36,21,13,US House,6,gen,FALSE,Blank Vote/Scattering,,FALSE,36387,111818,20171005
1980,New York,NY,36,21,13,US House,34,gen,FALSE,David D. Hoesly,free libertarian,FALSE,2627,182795,20171005
1980,New York,NY,36,21,13,US House,26,gen,FALSE,Benjamin A. Gilman,republican,FALSE,137159,184692,20171005
2000,New York,NY,36,21,13,US House,2,gen,FALSE,Joan B. Johnson,republican,FALSE,65880,226228,20171005
1998,New York,NY,36,21,13,US House,15,gen,FALSE,Blank Vote/Scattering,,FALSE,20970,118109,20171005
2002,New York,NY,36,21,13,US House,6,gen,FALSE,Gregory W. Meeks,working families,FALSE,3352,111818,20171005
2000,New York,NY,36,21,13,US House,17,gen,FALSE,Eliot L. Engel,liberal,FALSE,2345,165769,20171005
1976,New York,NY,36,21,13,US House,22,gen,FALSE,Jonathan B. Bingham,democrat,FALSE,86381,106592,20171005
1982,New York,NY,36,21,13,US House,28,gen,FALSE,Matt McHugh,democrat,FALSE,97068,178659,20171005
1982,New York,NY,36,21,13,US House,19,gen,FALSE,Mario Biaggi,liberal,FALSE,3490,126825,20171005
1990,New York,NY,36,21,13,US House,5,gen,FALSE,Raymond J. McGrath,republican,FALSE,59568,141927,20171005
1984,New York,NY,36,21,13,US House,26,gen,FALSE,David O'B. Martin,conservative,FALSE,9089,185920,20171005
2002,New York,NY,36,21,13,US House,6,gen,FALSE,Gregory W. Meeks,liberal,FALSE,729,111818,20171005
2002,New York,NY,36,21,13,US House,18,gen,FALSE,Nita M. Lowey,democrat,FALSE,95396,190018,20171005
1992,New York,NY,36,21,13,US House,7,gen,FALSE,Thomas J. Manton,democrat,FALSE,72280,171124,20171005
1996,New York,NY,36,21,13,US House,21,gen,FALSE,Blank Vote/Scattering,,FALSE,27852,267608,20171005
1976,New York,NY,36,21,13,US House,33,gen,FALSE,Lillian Reiner,liberal,FALSE,2757,182755,20171005
2008,New York,NY,36,21,13,US House,16,gen,FALSE,JosÂ E. Serrano,democrat,FALSE,123312,169499,20171005
1988,New York,NY,36,21,13,US House,29,gen,FALSE,James R. Vogel,democrat,FALSE,51243,192661,20171005
2016,New York,NY,36,21,13,US House,20,gen,FALSE,Void Vote,,FALSE,169,332499,20171005
1998,New York,NY,36,21,13,US House,26,gen,FALSE,Maurice D. Hinchey,liberal,FALSE,2634,188835,20171005
1986,New York,NY,36,21,13,US House,2,gen,FALSE,Jeffrey A. Butzke,republican,FALSE,29937,108554,20171005
1990,New York,NY,36,21,13,US House,5,gen,FALSE,Mark S. Epstein,libertarian,FALSE,2182,141927,20171005
1992,New York,NY,36,21,13,US House,7,gen,FALSE,Blank Vote/Scattering,,FALSE,44205,171124,20171005
2012,New York,NY,36,21,13,US House,23,gen,FALSE,Blank Vote/Void Vote/Scattering,,FALSE,14592,279796,20171005
1990,New York,NY,36,21,13,US House,20,gen,FALSE,scatter,,FALSE,13819,144627,20171005
1980,New York,NY,36,21,13,US House,34,gen,FALSE,Frank Horton,republican,FALSE,133278,182795,20171005
2010,New York,NY,36,21,13,US House,19,gen,FALSE,Nan Haymorth,conservative,FALSE,15778,215738,20171005
2008,New York,NY,36,21,13,US House,26,gen,FALSE,Alice Kryzan,democrat,FALSE,109615,323251,20171005
2008,New York,NY,36,21,13,US House,22,gen,FALSE,Maurice D. Hinchey,working families,FALSE,10000,290102,20171005
1982,New York,NY,36,21,13,US House,21,gen,FALSE,"Hamilton Fish, Jr.",republican,FALSE,103006,156124,20171005
1978,New York,NY,36,21,13,US House,24,gen,FALSE,Michael R. Edelman,conservative,FALSE,8588,134463,20171005
1976,New York,NY,36,21,13,US House,32,gen,FALSE,George C. Wortley,conservative,FALSE,6492,185140,20171005
1998,New York,NY,36,21,13,US House,30,gen,FALSE,Crystal D. Peoples,democrat,FALSE,55199,188034,20171005
1994,New York,NY,36,21,13,US House,3,gen,FALSE,Norma Grill,democrat,FALSE,77774,218772,20171005
1996,New York,NY,36,21,13,US House,6,gen,FALSE,Jorawar Misir,conservative,FALSE,2267,153238,20171005
2004,New York,NY,36,21,13,US House,8,gen,FALSE,Peter Hort,independence,FALSE,2421,251650,20171005
1994,New York,NY,36,21,13,US House,31,gen,FALSE,scatter,,FALSE,53036,195961,20171005
1984,New York,NY,36,21,13,US House,4,gen,FALSE,Sheldon Engelhard,democrat,FALSE,63213,224679,20171005
2012,New York,NY,36,21,13,US House,18,gen,FALSE,Sean Patrick Maloney,democrat,FALSE,132456,295436,20171005
2000,New York,NY,36,21,13,US House,15,gen,FALSE,Charles B. Rangel,liberal,FALSE,1833,175726,20171005
1978,New York,NY,36,21,13,US House,6,gen,FALSE,Lester Wolff,democrat,FALSE,74741,134606,20171005
1996,New York,NY,36,21,13,US House,29,gen,FALSE,Blank Vote/Scattering,,FALSE,24947,238399,20171005
1986,New York,NY,36,21,13,US House,33,gen,FALSE,Charles A. Walker,conservative,FALSE,2614,128403,20171005
1994,New York,NY,36,21,13,US House,15,gen,FALSE,JosÂ Suero,independence fusion,FALSE,799,108602,20171005
2002,New York,NY,36,21,13,US House,22,gen,FALSE,Maurice D. Hinchey,liberal,FALSE,2594,192271,20171005
1992,New York,NY,36,21,13,US House,17,gen,FALSE,Nana LaLuz,natural law,FALSE,1592,166357,20171005
2006,New York,NY,36,21,13,US House,21,gen,FALSE,Michael R. McNulty,democrat,FALSE,139997,231910,20171005
2014,New York,NY,36,21,13,US House,16,gen,FALSE,Blank Vote/Void Vote/Scattering,,FALSE,38997,138655,20171005
1998,New York,NY,36,21,13,US House,26,gen,FALSE,William H. Bud Walker,republican,FALSE,47084,188835,20171005
2004,New York,NY,36,21,13,US House,29,gen,FALSE,Samara Barend,working families,FALSE,5686,306070,20171005
1996,New York,NY,36,21,13,US House,20,gen,FALSE,Robert F. Garrison,right to life,FALSE,6356,245812,20171005
2000,New York,NY,36,21,13,US House,4,gen,FALSE,Carolyn McCarthy,working families,FALSE,2824,253959,20171005
2004,New York,NY,36,21,13,US House,16,gen,FALSE,Jose E. Serrano,democrat,FALSE,106739,148123,20171005
1990,New York,NY,36,21,13,US House,4,gen,FALSE,Ben-Zion J. Heyman,libertarian,FALSE,2343,140304,20171005
2006,New York,NY,36,21,13,US House,19,gen,FALSE,Blank Vote/Scattering,,FALSE,14013,209491,20171005
2012,New York,NY,36,21,13,US House,14,gen,FALSE,Joseph Crowley,democrat,FALSE,116117,170995,20171005
2014,New York,NY,36,21,13,US House,10,gen,FALSE,Jerrold Nadler,working families,FALSE,15135,113226,20171005
2004,New York,NY,36,21,13,US House,28,gen,FALSE,Louise McIntosh Slaughter,democrat,FALSE,150431,262220,20171005
2012,New York,NY,36,21,13,US House,16,gen,FALSE,Eliot L. Engel,working families,FALSE,5676,270320,20171005
1990,New York,NY,36,21,13,US House,20,gen,FALSE,Nita M. Lowey,democrat,FALSE,82203,144627,20171005
1992,New York,NY,36,21,13,US House,23,gen,FALSE,Ted F. Janowski,natural law,FALSE,1354,252880,20171005
2012,New York,NY,36,21,13,US House,21,gen,FALSE,Matthew A. Doheny,republican,FALSE,104368,268741,20171005
1998,New York,NY,36,21,13,US House,22,gen,FALSE,Francis A. Giroux,right to life,FALSE,5051,214475,20171005
2008,New York,NY,36,21,13,US House,15,gen,FALSE,Blank Vote/Scattering,,FALSE,46483,245159,20171005
2004,New York,NY,36,21,13,US House,25,gen,FALSE,Blank Vote/Scattering,,FALSE,106711,315880,20171005
2006,New York,NY,36,21,13,US House,21,gen,FALSE,Michael R. McNulty,conservative,FALSE,8336,231910,20171005
2014,New York,NY,36,21,13,US House,11,gen,FALSE,Michael G. Grimm,conservative,FALSE,8251,110999,20171005
2004,New York,NY,36,21,13,US House,25,gen,FALSE,James T. Walsh,independence,FALSE,20184,315880,20171005
2014,New York,NY,36,21,13,US House,2,gen,FALSE,Peter T. King,republican,FALSE,76659,146617,20171005
2004,New York,NY,36,21,13,US House,24,gen,FALSE,David L. Walrath,conservative,FALSE,23228,286686,20171005
2004,New York,NY,36,21,13,US House,23,gen,FALSE,Blank Vote/Scattering,,FALSE,38485,265012,20171005
2006,New York,NY,36,21,13,US House,11,gen,FALSE,Blank Vote/Scattering,,FALSE,15710,113812,20171005
2012,New York,NY,36,21,13,US House,23,gen,FALSE,Nate Shinagawa,working families,FALSE,12945,279796,20171005
2004,New York,NY,36,21,13,US House,23,gen,FALSE,John M. McHugh,independence,FALSE,15086,265012,20171005
1990,New York,NY,36,21,13,US House,6,gen,FALSE,John Cronin,right to life,FALSE,3111,83558,20171005
2004,New York,NY,36,21,13,US House,22,gen,FALSE,Blank Vote/Scattering,,FALSE,38031,287401,20171005
2012,New York,NY,36,21,13,US House,13,gen,FALSE,Deborah O. Liatos,socialist workers,FALSE,5533,233172,20171005
1992,New York,NY,36,21,13,US House,30,gen,FALSE,Blank Vote/Scattering,,FALSE,21893,265097,20171005
2008,New York,NY,36,21,13,US House,19,gen,FALSE,John J. Hall,democrat,FALSE,141173,320510,20171005
1994,New York,NY,36,21,13,US House,12,gen,FALSE,Genevieve R. Brennan,conservative,FALSE,2747,67437,20171005
2002,New York,NY,36,21,13,US House,8,gen,FALSE,Jim Farrin,republican,FALSE,18623,141576,20171005
1998,New York,NY,36,21,13,US House,5,gen,FALSE,David C. Pinzon,conservative,FALSE,8725,173247,20171005
2006,New York,NY,36,21,13,US House,14,gen,FALSE,Blank Vote/Scattering,,FALSE,12332,153883,20171005
1984,New York,NY,36,21,13,US House,29,gen,FALSE,Frank Horton,republican,FALSE,138362,198662,20171005
1988,New York,NY,36,21,13,US House,27,gen,FALSE,Rosemary S. Pooler,jobs,FALSE,2378,217426,20171005
1988,New York,NY,36,21,13,US House,34,gen,FALSE,Ian Kelly Woodward,liberal,FALSE,4797,135875,20171005
2006,New York,NY,36,21,13,US House,18,gen,FALSE,Nita M. Lowey,working families,FALSE,5215,199273,20171005
2002,New York,NY,36,21,13,US House,7,gen,FALSE,Blank Vote/Scattering,,FALSE,34733,104272,20171005
2012,New York,NY,36,21,13,US House,20,gen,FALSE,Paul Tonko,independence,FALSE,10291,317678,20171005
1996,New York,NY,36,21,13,US House,29,gen,FALSE,John J. LaFalce,democrat,FALSE,126210,238399,20171005
2008,New York,NY,36,21,13,US House,18,gen,FALSE,Blank Vote/Scattering,,FALSE,46739,302028,20171005
1992,New York,NY,36,21,13,US House,3,gen,FALSE,Louis P. Roccanova,right to life,FALSE,6888,293639,20171005
1982,New York,NY,36,21,13,US House,20,gen,FALSE,Richard L. Ottinger,democrat,FALSE,98425,174228,20171005
1998,New York,NY,36,21,13,US House,5,gen,FALSE,Gary L. Ackerman,democrat,FALSE,92189,173247,20171005
2006,New York,NY,36,21,13,US House,17,gen,FALSE,Blank Vote/Scattering,,FALSE,19499,141955,20171005
1976,New York,NY,36,21,13,US House,17,gen,FALSE,Ned Schneier,liberal,FALSE,8656,135915,20171005
1982,New York,NY,36,21,13,US House,3,gen,FALSE,John LeBoutillier,conservative,FALSE,11956,181133,20171005
1996,New York,NY,36,21,13,US House,13,gen,FALSE,Tyrone G. Butler,democrat,FALSE,51448,183921,20171005
2008,New York,NY,36,21,13,US House,13,gen,FALSE,Michael E. McMahon,working families,FALSE,6579,224764,20171005
2016,New York,NY,36,21,13,US House,1,gen,FALSE,Anna E. Throne-Holst,working families,FALSE,6147,341554,20171005
2004,New York,NY,36,21,13,US House,25,gen,FALSE,James T. Walsh,conservative,FALSE,13716,315880,20171005
1996,New York,NY,36,21,13,US House,11,gen,FALSE,Major R. Owens,democrat,FALSE,87559,133934,20171005
2002,New York,NY,36,21,13,US House,18,gen,FALSE,Nita M. Lowey,working families,FALSE,3561,190018,20171005
2008,New York,NY,36,21,13,US House,8,gen,FALSE,Grace Lin,conservative,FALSE,2165,253235,20171005
1984,New York,NY,36,21,13,US House,17,gen,FALSE,Kenneth Katzman,republican,FALSE,33316,199479,20171005
1980,New York,NY,36,21,13,US House,39,gen,FALSE,James Abdella,conservative,FALSE,5845,171432,20171005
2014,New York,NY,36,21,13,US House,1,gen,FALSE,Lee M. Zeldin,republican,FALSE,77062,176719,20171005
1988,New York,NY,36,21,13,US House,17,gen,FALSE,Ted Weiss,liberal,FALSE,9250,186495,20171005
2012,New York,NY,36,21,13,US House,3,gen,FALSE,Anthony Tolda,constitution,FALSE,366,306274,20171005
2006,New York,NY,36,21,13,US House,14,gen,FALSE,Carolyn B. Maloney,independence,FALSE,4387,153883,20171005
1996,New York,NY,36,21,13,US House,31,gen,FALSE,Le Roy Stewart Wilson,right to life,FALSE,6031,225718,20171005
1984,New York,NY,36,21,13,US House,22,gen,FALSE,Robert De Maggio,right to life,FALSE,8274,210486,20171005
1986,New York,NY,36,21,13,US House,2,gen,FALSE,Thomas J. Downey,rate payers against lilco,FALSE,3328,108554,20171005
2000,New York,NY,36,21,13,US House,15,gen,FALSE,Jessie A. Fields,independence,FALSE,1051,175726,20171005
1994,New York,NY,36,21,13,US House,9,gen,FALSE,Charles E. Schumer,democrat,FALSE,90783,158807,20171005
2016,New York,NY,36,21,13,US House,27,gen,FALSE,Void Vote,,FALSE,35,354426,20171005
2000,New York,NY,36,21,13,US House,11,gen,FALSE,Major R. Owens,working families,FALSE,6729,164457,20171005
2016,New York,NY,36,21,13,US House,17,gen,FALSE,Blank Vote,,FALSE,108978,325571,20171005
2010,New York,NY,36,21,13,US House,28,gen,FALSE,Blank Vote/Scattering,,FALSE,10149,168055,20171005
1976,New York,NY,36,21,13,US House,24,gen,FALSE,David V. Hicks,conservative,FALSE,11434,183012,20171005
1992,New York,NY,36,21,13,US House,31,gen,FALSE,Blank Vote/Scattering,,FALSE,33640,247194,20171005
1998,New York,NY,36,21,13,US House,31,gen,FALSE,Caleb Rossiter,democrat,FALSE,40091,176573,20171005
2010,New York,NY,36,21,13,US House,18,gen,FALSE,Jim Russell,republican,FALSE,60513,187364,20171005
2014,New York,NY,36,21,13,US House,4,gen,FALSE,Bruce A. Blakeman,independence,FALSE,2437,175305,20171005
1992,New York,NY,36,21,13,US House,17,gen,FALSE,Martin Richman,republican,FALSE,16511,166357,20171005
1988,New York,NY,36,21,13,US House,18,gen,FALSE,Robert Garcia,democrat,FALSE,73168,82866,20171005
1996,New York,NY,36,21,13,US House,13,gen,FALSE,Susan Molinari,republican,FALSE,74836,183921,20171005
2016,New York,NY,36,21,13,US House,22,gen,FALSE,Martin Babinec,reform,FALSE,24595,296086,20171005
2006,New York,NY,36,21,13,US House,17,gen,FALSE,Eliot L. Engel,working families,FALSE,4900,141955,20171005
1998,New York,NY,36,21,13,US House,24,gen,FALSE,John M. McHugh,republican,FALSE,101689,170023,20171005
2004,New York,NY,36,21,13,US House,21,gen,FALSE,Blank Vote/Scattering,,FALSE,37700,311854,20171005
2014,New York,NY,36,21,13,US House,3,gen,FALSE,Steve Israel,democrat,FALSE,80393,171163,20171005
2016,New York,NY,36,21,13,US House,24,gen,FALSE,John Katko,reform,FALSE,1101,315429,20171005
2004,New York,NY,36,21,13,US House,5,gen,FALSE,Gary L. Ackerman,democrat,FALSE,114132,206533,20171005
1992,New York,NY,36,21,13,US House,6,gen,FALSE,Floyd H. Flake,democrat,FALSE,96972,160228,20171005
